lm_halo,n_sats_halo
11.268338,3
11.991467,8
12.167203,18
12.231242,17
10.943804,0
12.2589,15
11.973806,16
11.49382,3
12.3115425,24
11.378472,1
11.759108,9
11.887693,9
10.83996,0
10.8983345,4
11.035781,2
11.270296,2
11.469108,6
11.462853,1
10.897314,2
11.106038,3
11.728549,6
11.047838,1
10.847056,0
11.526887,3
10.700605,1
11.155889,2
11.165474,2
10.865886,0
10.842063,2
10.831626,1
10.81521,0
11.866798,6
12.26832,14
12.157671,15
12.291669,18
11.752737,4
11.262745,0
10.890168,0
12.307861,17
11.563144,3
11.143278,3
10.911126,2
11.414108,3
11.581844,6
11.02826,0
12.034228,12
12.179444,10
12.580256,37
11.714056,7
10.970032,1
11.030521,1
11.16017,1
10.9281225,1
11.872539,8
10.951117,0
11.211592,1
12.845968,52
11.324171,3
11.290609,1
10.98865,0
10.997988,1
10.906645,1
12.930424,72
12.394651,22
11.170852,1
10.99413,0
12.449175,26
11.1309395,3
10.814829,1
10.968165,0
10.903454,1
11.06148,5
11.164031,2
10.816852,1
10.878347,0
13.300817,177
11.069328,1
11.156462,1
11.256639,3
11.907484,11
11.326109,2
10.7419195,0
12.105207,12
11.724113,5
10.994441,2
11.16666,0
11.546362,2
11.534132,3
11.541111,3
10.951398,0
12.159801,11
11.76372,5
10.952332,1
11.747594,5
11.235264,0
11.14041,2
11.306455,0
10.7557335,1
12.517666,33
10.81225,2
10.944335,2
11.183134,2
10.956941,1
13.069685,115
10.981471,1
10.799838,1
10.9551325,2
10.969586,1
11.635757,2
11.059878,0
11.015633,2
10.822868,1
12.531163,35
10.809554,1
11.056227,1
11.443904,2
12.244357,14
10.71725,0
10.946369,0
11.075094,4
11.50383,1
11.135531,2
11.792242,6
11.623589,6
11.577104,3
11.60112,7
11.701973,10
11.207739,3
10.690892,0
11.136926,1
10.900888,1
11.0225315,1
10.908844,0
11.53634,2
10.853279,1
11.733547,4
11.279223,1
11.005126,0
12.000404,5
11.112283,2
11.751524,5
11.842837,3
10.875116,1
10.988844,1
11.301501,1
11.19207,1
11.782683,7
11.299686,3
12.143483,8
11.486822,4
12.04763,13
11.95484,6
11.945895,8
11.120189,0
10.852201,0
11.146456,2
11.212563,0
10.913791,0
11.957141,13
10.885325,0
10.88062,0
11.022385,0
11.214661,2
13.380409,212
11.287667,2
11.745916,5
11.088246,2
11.767446,10
11.67542,8
11.329692,2
11.208706,2
10.87182,0
11.6959,8
10.832737,0
10.65255,0
13.023688,102
11.321318,0
11.6565,5
10.850323,1
10.977551,0
12.489342,24
10.977326,1
11.4886,6
11.012687,3
11.365633,2
10.742935,0
11.111886,3
11.139526,5
10.778836,0
11.22335,0
10.7339525,0
10.9638,1
11.11977,1
12.582165,26
11.414816,2
10.792806,3
11.335784,3
11.575766,2
11.3974085,1
10.845469,1
10.840012,0
10.732033,1
11.486199,1
11.1220455,0
11.658822,2
10.88064,0
11.6092415,5
11.656216,3
11.561444,2
11.148162,0
10.853626,0
12.184416,14
10.9921255,1
11.437117,2
12.612855,30
10.989159,0
11.02675,1
11.520549,1
11.113549,2
10.905623,2
11.081402,0
11.108763,3
12.102438,9
13.233253,170
11.210487,1
11.432534,3
10.896517,1
10.591349,0
11.064659,2
11.87232,9
11.535258,4
11.755038,3
10.778981,0
11.748971,8
11.395085,3
11.2619915,3
11.472005,6
12.019054,5
10.699493,0
11.251709,2
11.941405,13
11.112783,1
11.945842,8
11.045603,3
11.092969,3
11.879744,10
12.456575,31
10.841402,0
11.090754,1
10.8773775,2
11.62157,9
11.211651,0
11.427124,5
11.407238,3
11.061546,0
11.763266,7
11.41895,4
10.880921,1
11.100757,1
12.483348,31
11.541418,4
10.801374,1
10.781981,1
11.542955,1
10.987059,1
11.20318,1
11.212566,1
10.90772,0
11.04587,2
12.012164,13
11.485034,3
12.096496,8
11.729971,3
11.503498,4
11.347476,1
11.533909,2
10.96041,1
11.345156,1
10.8783655,1
11.054342,1
11.671671,7
12.66644,54
10.945989,0
10.72327,0
11.208509,1
11.983965,6
10.759404,0
11.217283,1
11.229621,0
11.8322935,10
10.843554,1
11.696352,4
10.904648,0
11.279361,2
12.239531,13
11.655338,3
10.840074,0
10.78741,0
10.917422,0
11.225675,1
11.73679,5
10.756783,1
11.142584,3
10.981531,3
12.893027,59
10.763705,0
10.950406,2
11.10338,0
10.932902,2
10.770221,1
10.95826,0
10.948186,0
12.476245,21
10.850136,0
11.742793,6
10.541259,0
11.44028,1
11.486477,2
10.917468,0
10.843002,1
11.121783,3
10.905115,2
11.311141,3
10.991809,0
11.332151,1
10.800947,1
11.239673,3
11.024505,2
11.183264,2
12.063102,13
10.692328,0
11.732207,7
11.330149,2
11.013945,1
11.404268,1
12.221782,16
11.649192,8
11.720731,4
11.338505,5
11.434063,5
10.906091,1
10.685943,0
11.756038,6
11.333084,3
10.830405,0
11.207238,1
11.162262,2
11.718099,8
11.477281,2
10.951033,0
11.3834305,0
11.267125,6
11.303478,3
11.197111,2
11.048357,1
12.161031,5
10.947564,0
10.870862,0
11.118538,1
10.839488,0
11.2686205,1
10.849491,0
10.940359,0
10.764571,3
12.415306,22
11.128212,3
10.840057,1
12.435102,32
11.103164,0
11.6495495,1
11.557527,3
10.706742,2
11.91112,5
12.544863,36
10.992047,0
11.539794,3
12.013703,8
11.105976,1
13.209525,155
11.013314,1
10.697238,0
12.725661,49
10.976075,0
10.962982,2
11.448404,1
10.907237,0
10.877604,2
11.603553,4
10.709317,2
11.298832,2
10.985323,0
12.520668,33
10.79632,0
11.1706705,0
11.124156,0
11.3073225,2
10.695018,0
10.877429,0
11.091795,7
11.190508,3
12.375919,22
10.980482,0
11.6008415,5
11.701374,4
11.003973,1
11.247776,1
12.200742,16
10.921885,0
11.058543,5
11.130414,0
12.461358,34
11.211867,5
10.812179,1
11.40285,1
11.309149,2
11.050175,0
10.997453,0
11.15951,2
12.2998295,9
11.869767,9
11.59471,0
11.743219,4
10.76661,0
11.309782,3
11.465054,5
11.188827,1
10.80644,0
11.168686,2
11.995469,9
11.012528,1
11.112594,3
11.828483,2
11.794141,4
11.436219,2
10.836522,0
12.241762,17
11.284451,1
11.00672,2
10.715246,2
10.958132,0
10.793275,0
10.759912,0
10.740841,0
11.026247,1
11.177179,1
12.606182,45
11.5258255,1
11.0326395,0
10.81364,0
10.972893,0
10.827424,0
10.874661,0
11.325092,3
11.307963,2
12.302648,14
11.121126,1
10.889441,0
11.464341,1
11.4327,0
11.057245,0
10.923825,0
10.863509,1
10.948076,0
11.5232115,3
11.398294,2
11.551949,7
11.0397835,2
11.053485,2
11.637361,6
10.95554,2
10.903109,1
11.750026,5
10.916968,0
10.82256,1
11.222639,1
11.04683,0
10.806154,1
10.7978325,0
10.98328,0
10.8853035,0
12.4413595,43
12.003864,9
11.115375,2
11.162693,2
11.253783,0
10.9647455,4
12.523451,17
11.032133,0
10.712347,0
10.843005,0
10.973675,0
10.657731,0
11.619622,4
11.395421,2
11.004682,0
10.941279,1
10.863628,1
10.928768,1
10.994324,1
10.932744,0
11.777627,8
11.026745,3
11.6064625,6
11.641657,7
11.001943,3
11.579932,3
11.0630865,2
11.334734,2
10.892963,0
10.824528,0
10.91384,0
11.345015,1
11.162563,2
12.793044,58
11.122025,2
10.88736,0
10.746588,0
11.003457,1
11.256658,0
10.856826,0
10.825808,0
10.9781065,1
12.347192,21
10.904473,1
10.83355,0
11.279207,1
11.224125,1
11.010089,1
11.497896,3
11.073261,2
11.176772,2
12.423519,23
12.763333,67
11.1203575,0
10.900231,0
11.037108,3
11.794554,9
12.738677,60
11.2101345,0
11.32922,0
11.470014,1
12.579544,37
11.217568,3
11.885111,7
12.142874,12
11.45864,6
11.244994,1
11.17386,1
10.802698,0
10.832595,1
11.232372,1
11.462346,5
11.999399,6
11.056609,0
11.300048,1
10.918809,1
10.989668,1
11.030214,0
10.979442,0
11.055354,4
10.935404,0
11.46338,1
10.631591,1
10.811396,1
11.071003,0
10.747728,1
11.523952,3
11.153884,1
11.991085,13
12.488659,34
10.984456,2
10.96962,1
11.219935,0
10.818365,1
11.4935465,1
12.638662,43
10.909377,1
10.902262,0
11.023399,0
10.914303,1
12.0767145,9
11.094343,2
11.753183,3
12.835458,61
11.007641,0
11.5163,4
10.97788,2
11.379795,2
11.351302,5
10.982273,1
11.033298,1
11.730777,5
10.834209,1
11.812064,6
11.501733,3
11.105417,0
11.272851,1
11.4626465,3
10.989913,0
10.789584,0
11.862787,11
11.202144,2
11.023727,1
10.860558,0
10.819403,0
11.483006,4
10.953227,1
12.748857,47
11.17844,1
11.808933,6
10.739796,0
11.884324,7
11.019185,0
12.910842,72
11.181443,0
11.234195,4
10.762076,0
11.093598,1
11.878751,8
10.806164,0
11.536977,3
11.616062,3
11.397369,3
10.746412,0
12.075542,16
11.116527,1
12.556673,36
12.001529,12
11.098536,1
10.846293,1
13.668294,461
11.654083,6
12.231651,9
13.162576,147
11.45052,6
11.990753,9
11.339455,2
10.916323,0
11.513831,2
10.830345,0
10.363073,1
10.816818,0
12.130269,12
10.907945,0
11.150966,2
10.530851,0
10.753998,0
12.979441,87
10.776625,0
10.811504,0
10.872269,1
10.834826,1
10.963449,2
13.161679,135
12.26747,21
10.657807,0
12.457036,12
12.116855,15
11.21518,1
11.109783,2
11.45237,2
11.2746315,3
10.518932,0
10.725542,0
11.717181,3
10.813506,0
11.461532,0
11.117823,3
11.587899,3
10.749717,1
10.783562,0
11.147752,1
11.047362,1
10.853265,0
11.372053,1
10.991595,0
10.99826,0
12.14476,12
11.445311,3
11.422911,2
10.596513,1
11.171844,2
10.960505,1
10.855314,2
11.548322,4
12.423117,29
11.227088,1
10.582262,0
11.390967,4
11.844426,13
10.662712,0
11.115481,0
13.028999,97
10.875421,0
10.983497,0
10.855513,0
12.809962,64
11.970782,11
11.286864,1
10.7875,1
10.713125,2
11.565416,4
10.539925,0
11.415829,1
11.619315,2
11.170428,5
11.820963,8
11.179996,0
12.092076,11
11.247383,0
13.037066,99
13.00605,106
11.739938,3
11.865461,4
10.793706,0
11.50484,1
10.895325,0
11.53508,3
12.019017,9
12.16905,11
10.994392,0
11.202078,0
10.605984,0
10.580273,0
12.18728,12
12.996819,123
11.273615,2
10.667738,0
10.587702,0
10.944116,0
11.768122,3
11.517626,2
12.847693,63
11.55081,3
10.698378,0
10.589623,0
12.368341,21
12.26337,15
10.760263,2
11.044153,2
10.726532,0
10.792609,1
11.122557,3
12.278356,14
10.827124,1
10.969209,0
11.096028,3
10.725085,1
10.969169,0
10.767461,0
11.825215,8
10.926581,3
12.021991,12
10.850579,2
10.713618,0
11.031917,0
11.1912365,2
11.5134,4
10.920015,1
10.693043,2
11.004449,0
11.62971,6
11.873438,8
11.484565,2
11.1021385,0
10.744846,3
13.957944,835
10.653522,0
12.0709505,11
10.654112,0
11.342629,1
11.533832,2
12.127548,12
10.599715,0
10.629379,0
11.091061,2
12.021737,13
11.869701,11
10.786873,2
10.628445,1
10.839992,1
11.215593,2
10.917911,0
10.822994,0
11.529217,5
11.339841,2
10.711815,0
11.15699,2
11.548843,6
10.781903,1
10.808092,0
11.400825,3
10.7802515,0
11.9850645,5
13.412293,249
11.050337,1
11.149398,1
12.773057,46
11.028034,1
12.363838,33
10.621605,0
10.922072,0
13.014121,83
11.315529,0
11.00375,2
10.723764,0
13.046901,117
11.414665,2
11.041006,0
11.164778,1
12.833372,65
10.951586,1
10.686972,0
12.37026,21
11.064697,2
11.078074,1
10.682728,0
12.166459,15
11.875435,3
11.676189,2
11.873505,11
11.241194,1
11.241425,3
11.762605,7
10.8456135,2
12.826512,46
12.507222,30
12.563117,33
10.727017,0
10.761807,0
12.971692,84
13.20737,162
10.826401,2
11.919892,6
12.033228,12
11.5793705,3
10.700097,1
11.216741,4
11.218142,1
11.0209,0
10.906241,1
11.070018,0
11.220286,1
11.712656,3
10.993601,2
11.7376175,5
10.65092,1
10.632624,0
10.762266,1
13.55292,340
11.095117,1
11.2021055,0
10.883216,0
10.679995,1
11.789446,4
11.302294,2
10.721964,1
10.798639,1
11.426016,4
11.628284,2
11.590985,2
11.189284,0
11.475923,2
11.4144535,2
11.446195,2
12.97542,88
10.931014,2
11.398333,3
10.748485,2
11.338756,5
10.662587,0
12.382914,22
10.77285,0
12.794545,51
13.056909,109
10.919774,1
12.69141,43
12.029462,7
10.987305,0
12.1909895,15
11.284225,2
11.339248,3
11.358647,3
12.892147,69
11.25471,1
11.040537,1
11.827678,11
10.872766,0
10.7735405,0
10.833693,1
11.095159,3
12.4049,27
11.260471,3
11.178616,1
10.822183,0
11.575657,3
10.944732,2
12.085543,14
12.251972,18
10.890886,0
11.149491,2
10.775552,0
12.110689,14
12.105045,18
11.256605,0
11.058428,4
11.295179,1
10.588044,0
11.089277,0
12.339114,36
10.769521,0
10.891681,2
11.95412,17
13.28285,183
13.28285,183
10.590551,0
10.690745,2
12.627031,25
10.73845,0
11.002649,2
10.837801,0
10.888704,0
12.146575,13
11.690431,2
11.0204115,0
11.376116,1
11.543652,4
10.732045,0
11.232877,1
10.822731,0
11.961724,13
10.743068,0
12.29189,17
11.437536,4
11.355549,3
11.73338,6
10.963941,0
11.323805,0
11.664202,7
12.189513,11
10.724522,0
12.202429,11
10.69859,1
11.307623,0
11.185197,2
13.055765,111
12.228978,13
12.087312,13
10.722442,0
10.838055,1
11.032284,1
12.00314,14
11.3194,3
10.945374,1
10.774497,0
10.75999,0
11.082701,1
10.980882,1
10.615574,0
11.799218,10
11.274375,4
10.900359,1
10.680375,0
12.076055,5
11.255291,0
12.625049,37
11.699331,7
10.858991,1
10.649555,1
11.417642,1
10.899422,1
10.729554,0
11.2274685,1
11.682618,4
11.644624,4
11.758077,3
10.943205,1
10.557944,1
12.2012,13
12.156222,16
10.754059,0
11.986356,6
13.030232,91
13.119599,126
10.68753,0
10.685475,2
11.627606,3
11.316909,2
12.827684,61
11.031205,0
10.777827,1
10.779365,1
10.693117,0
11.008184,2
12.060408,13
11.30318,3
10.840052,0
11.763567,8
11.205131,1
11.684453,3
11.04861,2
12.495725,37
10.7976055,1
11.028026,3
10.73366,2
10.7753105,1
10.753847,1
11.527035,5
11.632807,3
12.520964,30
12.370236,23
10.851452,1
11.389909,3
10.7406,1
10.971419,0
12.251728,9
11.426641,2
10.150516,2
10.917981,2
10.043688,1
11.153708,5
11.793784,6
11.052867,0
13.679431,438
10.585888,1
10.344099,0
9.980433,0
10.28708,0
10.538711,1
10.871499,1
10.219454,1
10.289112,0
12.974462,87
10.558288,1
10.505992,1
10.924061,2
12.509456,36
10.23594,0
10.178058,0
10.275997,1
10.11851,0
10.397034,2
12.654964,41
10.269292,0
9.940811,0
10.030595,0
10.843581,1
10.909917,0
11.00663,1
11.147651,1
11.3730345,3
10.743377,1
10.027609,1
10.268129,0
11.12241,1
9.93922,0
10.197752,1
9.985747,0
10.42823,1
12.403857,31
13.159878,126
11.146925,1
11.015337,1
12.7296915,54
10.031657,0
9.961067,1
10.674245,0
10.205634,0
11.088518,3
11.445737,1
11.22307,3
11.130101,0
10.763396,0
9.917121,0
11.834527,10
10.588325,2
12.783723,66
10.246148,0
10.733168,2
11.096657,2
10.461534,0
10.17079,0
12.827898,60
10.255229,0
11.520188,6
10.7612295,0
10.408475,2
12.480119,32
12.79177,66
11.185193,4
10.224303,0
10.28009,0
10.482075,0
10.788421,1
10.513741,1
9.975927,0
10.034463,0
11.400698,2
10.685584,1
10.998866,1
9.936024,0
10.189142,0
10.061199,0
11.301609,2
9.953096,0
10.411442,1
10.205215,0
9.938206,1
10.619211,2
12.071757,11
13.248969,162
10.557401,0
10.04417,0
10.103656,1
11.645358,4
10.007664,0
10.95516,1
10.413889,1
12.241761,19
10.183523,0
11.203298,3
10.146728,0
10.090675,0
9.959965,0
10.023647,0
9.961548,1
9.933941,0
10.0854225,1
10.440067,0
13.458048,253
12.368589,26
12.928495,71
13.315554,209
10.2268915,2
12.089348,12
11.705977,7
10.150086,0
10.004296,1
10.128131,2
9.9181595,0
10.707349,1
11.418308,1
11.07621,1
12.173472,11
12.456757,25
12.355995,17
10.410608,1
10.248463,1
10.334941,0
10.440838,0
10.162887,0
9.977171,1
10.354263,0
11.161962,1
10.034892,0
10.522767,0
10.0549555,0
11.228628,1
12.484638,32
10.132106,0
12.83235,66
10.283625,0
11.192734,0
10.35679,0
10.379552,1
10.444471,3
10.330936,0
9.987382,0
10.534569,1
10.034614,0
10.201935,0
10.322832,2
10.593038,1
10.04408,0
10.060973,1
10.139979,0
10.095597,1
11.116811,2
10.0082855,1
11.17425,2
11.894919,12
10.079057,0
12.557458,19
10.120351,0
11.063508,4
12.05079,19
10.733135,0
10.119998,0
9.974503,0
10.036853,0
10.126199,1
10.221064,2
11.356213,1
9.983527,0
9.918765,0
12.299752,16
10.350529,0
10.726421,0
12.5722685,26
10.833839,2
9.90437,1
10.003397,0
10.267671,1
11.758757,5
10.069284,0
12.06684,10
11.071119,1
9.948767,0
9.913545,1
11.88864,6
10.339067,0
10.15558,0
10.413414,1
9.984285,0
9.904176,0
10.300611,0
10.2620325,0
11.769199,2
9.950436,0
10.0879545,0
10.134302,1
11.775283,9
10.476401,1
10.021909,1
10.067529,0
10.885443,0
12.289482,24
11.647667,5
13.116952,118
10.675654,0
10.632013,0
10.686918,0
11.215184,1
10.318606,1
10.715364,1
11.148739,2
10.47057,0
11.481463,1
10.018141,0
10.42448,0
10.090464,0
11.370843,3
10.124199,0
11.89425,6
12.196952,24
10.420508,1
10.006335,0
9.95144,0
10.189597,0
10.021139,0
10.029849,0
10.208989,0
9.997036,0
10.330722,1
10.014703,1
10.080855,0
11.801306,3
12.128706,10
10.393693,1
10.520225,2
12.73868,52
13.011183,96
10.761992,1
11.687995,1
10.76552,1
10.32641,0
10.044335,1
9.912183,1
10.056448,0
9.933298,0
11.668794,5
10.177998,0
10.028977,0
9.951667,0
10.677757,0
10.666577,1
11.703461,10
10.513203,1
10.595287,1
11.9688,13
10.164329,0
10.926386,0
10.339878,0
10.127029,0
10.655198,1
12.411238,30
9.934223,0
10.548096,0
10.097226,0
10.265345,0
10.26502,0
9.926959,0
9.905022,0
10.783486,1
9.909578,0
10.801267,0
10.080099,0
10.563082,1
10.005725,0
11.161273,2
10.378088,0
11.602641,4
10.0419855,0
10.2703,0
9.967652,0
11.154033,4
10.262511,0
10.588722,1
10.164071,0
10.788342,0
10.264988,1
10.886901,2
10.692795,1
10.010574,0
11.070227,1
12.436626,23
11.350368,3
9.908741,0
9.975984,0
10.277908,0
10.086158,0
9.910286,0
10.6254015,0
10.067546,1
9.9311075,0
10.245079,1
10.253124,1
10.115365,0
9.910075,0
10.028366,0
12.185217,16
10.625283,0
10.385556,1
11.282253,2
10.300914,0
10.1346245,0
12.491518,27
10.0426445,0
10.245057,0
10.659949,0
10.436441,0
12.458295,29
10.847097,2
10.368798,1
10.464415,1
12.292483,15
10.693714,0
10.8828745,1
12.049253,9
11.642937,3
10.297088,1
10.742321,1
11.0321245,2
11.548193,3
12.000002,8
10.147223,1
9.917684,0
10.743921,1
10.755172,1
10.222948,1
12.011221,7
10.117913,0
10.255847,0
9.992559,0
12.939277,84
10.195352,0
10.965542,2
9.905706,0
9.925323,0
10.202689,0
10.09445,0
10.958489,3
10.014092,1
10.307892,0
11.667523,4
9.996981,0
10.874407,0
9.974357,1
10.305011,1
10.429801,0
12.187934,19
12.982167,96
10.388208,1
10.626891,1
11.96307,10
13.368111,220
10.295092,0
11.340447,3
10.535829,1
10.111896,1
9.923171,1
10.689632,1
10.257823,0
11.998424,14
10.119627,1
10.575275,0
11.989586,6
10.401391,1
9.9468355,0
10.938673,2
10.179112,0
9.996143,0
12.192015,9
11.233746,2
10.032273,0
10.359026,0
10.031669,0
10.651118,1
11.256691,2
9.912896,0
10.411156,1
9.968515,0
10.288375,0
11.712674,6
11.44486,3
10.487836,0
9.975929,1
10.368573,0
10.115515,0
10.96903,1
10.016551,0
11.084787,3
10.060753,0
10.492954,1
10.24203,0
10.104902,1
10.687159,1
13.106195,108
12.09699,13
10.588733,0
10.513558,1
10.796725,3
10.432933,0
10.638354,0
10.103784,0
11.02388,2
10.831501,1
10.632417,0
10.698717,1
10.84796,0
9.948229,0
10.613007,0
13.1153,77
11.241881,1
12.248724,20
10.943735,1
11.056552,1
11.323292,2
11.445891,5
10.3035145,0
9.932899,0
11.501556,2
11.201605,3
9.905482,0
10.489204,0
9.934271,0
10.466815,0
11.645375,6
9.990517,0
10.384608,1
9.950307,1
12.070965,8
10.427828,0
11.132862,2
11.382842,2
10.342882,0
10.715855,0
11.297694,2
12.645669,43
9.948165,2
10.480706,0
10.069642,0
10.312593,0
10.173428,1
9.97433,0
10.688444,1
10.848117,0
10.615006,2
10.580928,0
11.032445,2
11.623253,6
10.567083,2
9.942009,0
10.199583,0
12.973681,97
10.7024355,1
10.093358,0
12.613586,41
10.114462,0
10.930969,0
11.831164,10
10.072841,1
11.299601,4
11.017171,2
10.481177,0
10.227706,0
10.082021,0
10.865465,1
10.424491,0
9.9039755,0
11.330743,1
10.125173,0
11.093444,4
10.47584,1
9.974314,3
9.976495,0
10.600334,0
13.077026,100
10.290758,0
11.038359,1
11.171177,4
10.420429,0
10.2862835,0
10.77167,2
11.015775,2
9.928406,0
10.459983,1
10.170602,0
9.972508,0
11.659446,5
12.856899,68
9.980778,0
13.177272,132
10.149367,0
12.721202,49
10.012415,1
9.9148035,0
11.032867,1
10.218526,0
9.948421,0
10.890549,0
10.040106,0
11.479159,2
11.438743,8
10.767373,3
9.962955,0
10.529619,0
10.046816,0
9.902489,0
11.396896,5
12.070406,12
10.213266,0
10.119454,0
9.936942,0
11.537481,5
11.490994,6
10.047769,0
10.110036,0
11.708155,5
11.143642,0
10.078023,0
10.793593,0
11.469675,5
10.081975,0
11.643262,7
10.92854,1
13.022877,92
12.398647,17
10.159347,0
11.88458,5
10.072452,0
10.084917,0
11.562673,6
11.112815,2
10.467769,1
9.901157,0
10.297237,0
10.823913,1
9.906519,0
10.81108,0
10.970594,1
10.309965,1
10.516268,0
10.078402,0
12.612792,40
11.305182,3
10.237427,0
10.039289,0
10.895941,1
11.280671,4
10.662946,0
9.914988,0
10.563949,3
10.05315,0
10.408391,1
10.724988,1
11.463494,3
11.1621895,1
10.234426,0
11.4162445,3
12.27387,19
10.001088,0
10.167299,0
11.447088,4
10.829562,2
10.22334,0
9.912485,0
10.745789,1
10.095808,0
10.306245,1
10.113768,0
9.93264,0
9.941209,0
10.146477,0
10.013979,0
12.508365,26
10.034234,0
11.274019,2
10.291565,0
10.138252,1
11.787336,3
10.439029,0
10.233504,0
9.903727,0
10.905124,1
10.386909,0
10.362395,0
10.4740925,2
10.067132,1
13.739419,476
13.286011,192
11.873972,5
10.774794,1
10.433416,1
12.363087,22
12.073482,12
10.112196,0
11.027606,1
12.000482,12
12.293948,24
10.621545,1
10.09407,0
10.780237,1
10.086006,0
10.7544365,1
9.910522,1
10.830044,1
10.48103,0
10.791592,0
11.447038,5
10.769997,0
9.985989,0
10.1696825,1
11.5581045,4
10.004846,0
10.286517,0
13.52776,340
12.158443,16
10.021006,0
9.939848,0
9.914755,0
10.386213,1
10.3300495,0
10.763601,0
10.716055,0
9.987821,0
10.26431,0
9.96328,0
10.240683,0
11.56902,2
10.592052,0
10.763988,0
11.057263,0
10.941652,1
10.895035,0
12.351875,21
10.760053,0
10.702286,0
10.991732,0
11.761,6
11.664604,1
10.991197,2
11.545589,9
9.912431,1
11.061193,2
10.247028,0
10.171732,0
10.933761,1
9.946805,1
10.414667,0
10.121599,0
10.027071,1
11.395288,3
11.199187,3
10.798141,1
9.9903755,0
9.970342,0
10.307101,1
10.09614,0
12.494373,15
11.493622,6
10.440488,0
10.504016,0
10.70259,0
10.566211,0
11.120818,4
10.682153,3
9.986549,0
11.24879,2
10.043524,1
10.67463,1
10.246799,0
9.917511,0
11.45193,2
10.387061,1
10.215522,0
10.100183,0
11.511481,4
10.116316,0
11.478466,3
11.446357,3
9.989581,0
10.155305,0
9.9733305,0
10.4393835,1
10.527844,1
12.305681,18
11.971945,7
10.007843,1
12.0360985,13
9.907447,0
10.123141,2
12.619085,38
12.00479,7
9.968521,0
11.804863,6
11.305838,3
11.776301,5
10.233635,0
12.256527,22
11.277606,2
10.018724,0
12.277554,18
11.9975395,12
9.940383,0
12.949165,76
14.138618,1230
14.138618,1230
9.95184,0
11.048863,2
13.113304,117
9.939204,1
10.135058,0
10.736512,0
10.578095,1
10.215254,0
10.281529,4
10.891911,3
9.925703,0
11.528074,2
12.702133,47
10.017,0
9.973266,1
10.558789,0
9.972761,0
9.978138,0
12.799686,63
13.890199,742
12.168128,18
10.102918,0
10.117168,0
10.645093,0
10.27573,0
10.038119,0
10.354155,0
11.912467,1
10.444185,0
10.139571,0
9.922763,0
9.920971,1
10.751088,0
12.256337,24
10.096351,0
11.944543,11
9.901911,0
10.087122,0
10.3610115,0
9.90882,0
11.105405,2
11.921122,8
10.192778,0
10.464956,0
9.986697,0
10.03839,0
10.106161,0
11.330567,3
12.418461,25
11.5868025,3
10.291606,1
9.927716,0
10.530026,0
10.170601,0
11.229586,3
9.917371,0
9.906983,0
10.189941,1
10.22252,0
11.305397,3
12.615524,44
10.037138,0
11.324913,2
10.333435,1
10.473723,1
10.059385,0
10.142601,1
10.330504,0
10.6364565,0
9.91134,0
10.76043,0
12.40246,21
9.966201,0
10.532835,1
10.005572,0
9.999767,0
10.225305,0
10.986778,1
12.880318,48
10.070133,0
11.339735,3
11.997749,4
11.102032,4
10.061394,0
9.933999,0
10.389037,1
10.496794,0
10.400919,1
10.364215,1
10.096954,0
10.089112,0
12.666262,48
10.231685,0
10.385954,0
10.122502,1
9.979502,0
11.910659,8
10.517395,0
10.13233,1
10.413927,1
11.04156,3
10.142395,0
10.270828,0
10.526544,1
10.660921,1
10.953989,1
10.024204,0
10.867978,1
9.9145155,0
10.80115,1
9.920757,0
10.133463,0
12.34434,23
10.027218,0
10.092913,0
10.700682,3
10.116617,0
9.990751,0
10.021794,0
10.643722,0
11.411893,2
12.467582,23
11.899179,12
12.438227,27
10.444896,3
10.465133,2
9.970853,0
10.226586,1
12.500761,29
10.993652,1
11.213955,3
10.033623,1
10.209792,1
10.477612,2
9.974878,1
11.997073,11
12.579221,34
9.984964,1
11.094865,1
11.6659355,3
10.263501,0
10.157689,0
10.078478,0
10.150605,0
10.377148,0
9.907098,0
9.944255,0
10.138794,0
10.272741,1
12.128847,5
12.622126,38
9.967302,0
10.378736,1
9.987084,1
11.433896,0
11.684706,3
10.342299,1
10.339309,0
9.969071,0
9.91458,0
10.104223,0
9.99789,0
11.41616,3
10.695774,1
10.017431,0
10.186978,0
12.931201,80
10.111806,0
10.071058,0
11.964797,6
13.648265,405
10.5523405,0
12.456895,28
12.315584,18
12.121754,13
11.707623,4
10.841516,1
9.981749,0
9.972772,0
10.0426855,0
10.572465,1
10.329525,0
11.093264,3
10.058036,0
10.062783,0
11.547562,5
10.813163,0
10.047109,0
10.072277,1
10.064487,0
10.031112,0
13.139275,131
10.069757,0
10.19748,1
10.388503,0
10.064224,0
10.020893,0
11.111333,2
10.135702,2
11.186295,3
10.921496,3
10.910867,0
10.428129,0
11.643164,3
10.484063,2
9.922039,2
10.356668,1
10.099347,1
10.9221,0
10.040265,1
10.140067,0
11.236665,3
9.9976635,1
10.3133335,0
11.022221,2
10.39243,0
9.996658,0
10.355647,1
9.957396,0
10.241269,0
12.045774,17
10.227028,0
11.445605,6
10.637556,0
11.124966,1
10.707964,1
10.639051,2
9.972329,1
9.954841,0
10.447048,1
10.081161,0
10.0756035,0
10.2369585,0
10.042736,1
10.397603,0
10.450263,0
9.969084,0
10.064659,1
10.771263,2
10.794635,0
11.813386,7
11.527716,2
10.656545,1
10.119298,0
9.904782,0
